ticker,fecha,tipo_activo,ret_1d,zscore,vol_ratio,rsi_14,dias_consec,n_alcistas,magnitud,dias_rec,recup_5d,ret_5d,recup_10d,ret_10d,recup_20d,ret_20d,recup_60d,ret_60d,bucket_vol,bucket_rsi,bucket_streak,tipo_x_mag
IWM,2019-08-23,ETF,-3.066,-2.612,1.626,38.6,1,1,Moderada (-3% a -5%),13.0,0.0,2.34,1.0,4.46,1.0,6.79,1.0,9.38,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2020-02-24,ETF,-3.01,-3.797,1.635,38.6,1,2,Moderada (-3% a -5%),259.0,0.0,-6.81,0.0,-19.57,0.0,-38.36,0.0,-19.44,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2020-02-25,ETF,-3.554,-3.812,2.422,29.0,2,2,Moderada (-3% a -5%),226.0,0.0,-5.35,0.0,-14.0,0.0,-30.24,0.0,-13.94,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2020-02-27,ETF,-3.521,-3.314,2.348,21.4,4,1,Moderada (-3% a -5%),160.0,0.0,-1.17,0.0,-24.88,0.0,-21.33,0.0,-9.16,Alto (1.5-2.5x),Sobrevendido (<30),3-4 días bajando,ETF | Moderada (-3% a -5%)
IWM,2020-03-05,ETF,-3.181,-2.391,1.202,32.5,0,1,Moderada (-3% a -5%),95.0,0.0,-24.0,0.0,-29.49,0.0,-26.63,0.0,-4.44,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2020-03-09,ETF,-9.723,-5.263,1.854,21.1,2,1,Fuerte (-5% a -10%),86.0,0.0,-20.51,0.0,-23.37,0.0,-13.27,1.0,11.51,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Fuerte (-5% a -10%)
IWM,2020-03-11,ETF,-6.36,-2.988,1.495,23.3,0,1,Fuerte (-5% a -10%),49.0,0.0,-20.58,0.0,-12.3,0.0,-5.84,1.0,19.77,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Fuerte (-5% a -10%)
IWM,2020-03-12,ETF,-11.05,-4.326,1.882,18.2,1,1,Extrema (>-10%),46.0,0.0,-7.23,0.0,4.73,0.0,10.92,1.0,37.25,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Extrema (>-10%)
IWM,2020-03-16,ETF,-13.267,-4.091,1.418,21.8,0,1,Extrema (>-10%),24.0,0.0,-3.59,0.0,11.45,1.0,18.98,1.0,41.62,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Extrema (>-10%)
IWM,2020-03-18,ETF,-7.751,-2.132,1.339,23.9,0,1,Fuerte (-5% a -10%),6.0,1.0,10.43,0.0,7.1,1.0,17.4,1.0,38.85,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Fuerte (-5% a -10%)
IWM,2020-06-11,ETF,-7.628,-2.309,1.811,47.0,2,1,Fuerte (-5% a -10%),34.0,0.0,5.31,0.0,4.37,0.0,5.0,1.0,13.54,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Fuerte (-5% a -10%)
IWM,2020-09-21,ETF,-3.503,-2.54,1.866,39.3,2,2,Moderada (-3% a -5%),11.0,0.0,1.81,1.0,6.59,1.0,8.86,1.0,32.53,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2020-10-28,ETF,-3.079,-2.267,1.361,41.3,2,3,Moderada (-3% a -5%),6.0,1.0,4.64,1.0,12.6,1.0,19.75,1.0,39.56,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2021-02-25,ETF,-3.696,-2.839,1.819,50.4,0,3,Moderada (-3% a -5%),13.0,0.0,-2.48,1.0,6.23,0.0,-0.71,0.0,0.81,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2021-03-18,ETF,-3.043,-2.048,1.037,51.8,0,3,Moderada (-3% a -5%),82.0,0.0,-3.63,0.0,-0.48,0.0,-0.07,0.0,2.91,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2021-03-23,ETF,-3.627,-2.249,1.239,43.0,1,2,Moderada (-3% a -5%),13.0,0.0,0.63,0.0,1.86,0.0,2.7,1.0,5.07,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2021-11-26,ETF,-3.77,-3.256,2.014,32.7,0,1,Moderada (-3% a -5%),963.0,0.0,-3.65,0.0,-1.32,0.0,0.88,0.0,-13.14,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2022-01-05,ETF,-3.387,-2.391,1.174,43.3,1,1,Moderada (-3% a -5%),923.0,0.0,-0.63,0.0,-7.64,0.0,-9.12,0.0,-4.32,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2022-05-05,ETF,-4.056,-2.214,1.286,39.3,0,0,Moderada (-3% a -5%),97.0,0.0,-7.04,0.0,-4.92,0.0,0.75,0.0,0.98,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2022-05-09,ETF,-4.206,-2.17,1.557,31.1,2,0,Moderada (-3% a -5%),8.0,0.0,1.33,0.0,1.89,1.0,9.15,1.0,8.55,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2022-06-13,ETF,-4.698,-2.285,1.392,35.7,3,0,Moderada (-3% a -5%),36.0,0.0,-1.21,0.0,1.32,0.0,0.66,1.0,7.94,Normal (0.8-1.5x),Neutral (30-70),3-4 días bajando,ETF | Moderada (-3% a -5%)
IWM,2022-06-16,ETF,-4.632,-2.125,1.509,32.5,0,0,Moderada (-3% a -5%),8.0,1.0,6.83,0.0,4.58,1.0,5.31,1.0,11.2,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2022-09-13,ETF,-3.912,-2.677,1.477,43.8,0,0,Moderada (-3% a -5%),135.0,0.0,-2.3,0.0,-9.15,0.0,-7.5,0.0,-0.98,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2024-02-13,ETF,-4.114,-3.045,1.917,49.3,0,3,Moderada (-3% a -5%),2.0,0.0,1.71,0.0,3.96,1.0,5.7,1.0,6.05,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2024-08-01,ETF,-3.252,-2.723,1.664,52.8,0,3,Moderada (-3% a -5%),49.0,0.0,-4.47,0.0,-2.1,0.0,1.03,0.0,1.41,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2024-08-02,ETF,-3.537,-2.713,1.471,43.6,1,3,Moderada (-3% a -5%),21.0,0.0,-1.18,0.0,1.76,1.0,5.34,1.0,6.84,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2024-08-05,ETF,-3.217,-2.325,1.377,37.5,2,2,Moderada (-3% a -5%),10.0,0.0,1.19,1.0,6.43,1.0,5.51,1.0,10.04,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2024-09-03,ETF,-3.058,-2.044,1.208,48.8,0,3,Moderada (-3% a -5%),16.0,0.0,-2.36,0.0,2.84,0.0,2.48,1.0,13.17,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
IWM,2024-12-18,ETF,-4.427,-3.278,2.098,31.3,1,2,Moderada (-3% a -5%),238.0,0.0,2.19,0.0,1.63,0.0,4.05,0.0,-6.34,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2025-04-03,ETF,-6.42,-4.237,1.856,29.3,0,0,Fuerte (-5% a -10%),39.0,0.0,-4.19,0.0,-1.67,0.0,5.71,1.0,15.27,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ETF | Fuerte (-5% a -10%)
IWM,2025-04-04,ETF,-4.461,-2.669,2.641,24.0,1,0,Moderada (-3% a -5%),5.0,0.0,1.75,0.0,0.86,1.0,9.8,1.0,22.33,Muy alto (>2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Moderada (-3% a -5%)
IWM,2026-06-05,ETF,-3.548,-2.693,1.379,48.7,0,2,Moderada (-3% a -5%),7.0,1.0,4.01,1.0,6.12,,,,,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2016-06-24,ETF,-5.358,-4.624,2.95,35.5,0,1,Fuerte (-5% a -10%),18.0,0.0,2.99,0.0,4.39,1.0,7.02,1.0,8.23,Muy alto (>2.5x),Neutral (30-70),0 — caída aislada,ETF | Fuerte (-5% a -10%)
XLF,2017-05-17,ETF,-3.15,-3.087,1.974,37.5,0,3,Moderada (-3% a -5%),22.0,0.0,2.25,0.0,2.08,1.0,5.85,1.0,7.65,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2018-02-05,ETF,-5.041,-5.113,2.523,34.7,1,2,Fuerte (-5% a -10%),21.0,0.0,0.68,0.0,3.62,0.0,3.87,0.0,-2.26,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ETF | Fuerte (-5% a -10%)
XLF,2018-02-08,ETF,-4.4,-3.796,1.92,32.0,0,2,Moderada (-3% a -5%),6.0,1.0,6.85,1.0,7.22,1.0,9.35,0.0,1.44,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2018-03-22,ETF,-3.691,-2.685,1.489,35.2,1,2,Moderada (-3% a -5%),158.0,0.0,-0.33,0.0,-1.77,0.0,0.8,0.0,-0.44,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2018-03-23,ETF,-3.037,-2.092,1.498,28.7,2,2,Moderada (-3% a -5%),3.0,0.0,0.52,0.0,1.86,1.0,3.84,0.0,2.42,Normal (0.8-1.5x),Sobrevendido (<30),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2018-05-29,ETF,-3.339,-2.516,2.72,34.5,3,1,Moderada (-3% a -5%),8.0,0.0,1.97,1.0,3.83,0.0,-0.42,1.0,5.47,Muy alto (>2.5x),Neutral (30-70),3-4 días bajando,ETF | Moderada (-3% a -5%)
XLF,2018-10-10,ETF,-3.098,-3.777,1.748,35.6,1,1,Moderada (-3% a -5%),201.0,0.0,-0.7,0.0,-7.24,0.0,0.29,0.0,-10.1,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2018-12-04,ETF,-4.348,-3.153,1.751,41.6,0,0,Moderada (-3% a -5%),104.0,0.0,-5.01,0.0,-9.05,0.0,-5.97,0.0,2.41,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2019-08-05,ETF,-3.333,-3.243,1.927,31.7,5,2,Moderada (-3% a -5%),35.0,0.0,-0.11,0.0,0.6,0.0,-0.15,1.0,8.72,Alto (1.5-2.5x),Neutral (30-70),5+ días bajando,ETF | Moderada (-3% a -5%)
XLF,2019-08-14,ETF,-3.706,-3.201,1.644,33.7,0,1,Moderada (-3% a -5%),22.0,0.0,2.39,0.0,1.73,1.0,8.81,1.0,15.48,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2020-02-24,ETF,-3.25,-3.633,1.709,35.2,2,2,Moderada (-3% a -5%),317.0,0.0,-6.11,0.0,-23.38,0.0,-40.18,0.0,-26.86,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2020-02-25,ETF,-3.393,-3.351,2.525,26.8,3,2,Moderada (-3% a -5%),307.0,0.0,-6.47,0.0,-16.03,0.0,-30.4,0.0,-22.61,Muy alto (>2.5x),Sobrevendido (<30),3-4 días bajando,ETF | Moderada (-3% a -5%)
XLF,2020-02-27,ETF,-4.273,-3.639,2.737,19.3,5,1,Moderada (-3% a -5%),271.0,0.0,-3.22,0.0,-25.47,0.0,-20.04,0.0,-19.11,Muy alto (>2.5x),Sobrevendido (<30),5+ días bajando,ETF | Moderada (-3% a -5%)
XLF,2020-03-03,ETF,-3.757,-2.526,3.48,29.2,0,1,Moderada (-3% a -5%),258.0,0.0,-10.22,0.0,-22.04,0.0,-21.95,0.0,-11.22,Muy alto (>2.5x),Sobrevendido (<30),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2020-03-05,ETF,-4.822,-2.883,1.63,31.6,0,1,Moderada (-3% a -5%),256.0,0.0,-22.99,0.0,-25.86,0.0,-23.59,0.0,-9.71,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2020-03-09,ETF,-10.724,-4.82,1.468,21.0,2,1,Extrema (>-10%),88.0,0.0,-12.8,0.0,-21.92,0.0,-6.93,0.0,9.47,Normal (0.8-1.5x),Sobrevendido (<30),1-2 días bajando,ETF | Extrema (>-10%)
XLF,2020-03-11,ETF,-5.424,-2.106,1.413,27.0,0,1,Fuerte (-5% a -10%),77.0,0.0,-15.98,0.0,-9.97,0.0,-2.02,1.0,15.86,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Fuerte (-5% a -10%)
XLF,2020-03-12,ETF,-10.814,-3.758,1.459,22.0,1,1,Extrema (>-10%),1.0,0.0,-3.73,0.0,7.28,1.0,15.75,1.0,32.38,Normal (0.8-1.5x),Sobrevendido (<30),1-2 días bajando,ETF | Extrema (>-10%)
XLF,2020-03-16,ETF,-13.709,-3.562,0.907,29.3,0,1,Extrema (>-10%),24.0,0.0,-10.46,0.0,8.55,0.0,14.74,1.0,27.72,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Extrema (>-10%)
XLF,2020-03-18,ETF,-8.488,-2.005,1.097,30.3,0,1,Fuerte (-5% a -10%),8.0,0.0,7.15,0.0,2.74,1.0,11.78,1.0,25.23,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Fuerte (-5% a -10%)
XLF,2020-06-11,ETF,-8.178,-2.208,2.59,47.2,2,1,Fuerte (-5% a -10%),61.0,0.0,4.37,0.0,2.64,0.0,2.07,1.0,10.04,Muy alto (>2.5x),Neutral (30-70),1-2 días bajando,ETF | Fuerte (-5% a -10%)
XLF,2021-11-26,ETF,-3.317,-3.064,1.586,39.9,1,2,Moderada (-3% a -5%),39.0,0.0,-1.91,0.0,0.72,0.0,1.65,0.0,-0.64,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2022-03-01,ETF,-3.686,-2.669,1.802,35.0,1,1,Moderada (-3% a -5%),16.0,0.0,-3.88,0.0,0.75,1.0,6.89,0.0,-7.48,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2022-03-07,ETF,-3.653,-2.435,1.465,32.1,2,1,Moderada (-3% a -5%),8.0,0.0,2.76,1.0,8.62,1.0,6.49,0.0,-2.32,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2022-04-29,ETF,-3.442,-2.011,1.123,29.2,0,0,Moderada (-3% a -5%),5.0,0.0,0.67,0.0,-2.84,0.0,3.07,0.0,-3.87,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2022-06-10,ETF,-3.615,-2.135,1.288,34.9,2,0,Moderada (-3% a -5%),49.0,0.0,-4.92,0.0,-0.39,0.0,-2.28,0.0,3.41,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2022-09-13,ETF,-3.724,-2.749,1.63,45.9,0,0,Moderada (-3% a -5%),58.0,0.0,-1.22,0.0,-8.28,0.0,-8.49,1.0,4.26,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2023-03-09,ETF,-4.062,-3.644,2.658,25.4,2,1,Moderada (-3% a -5%),131.0,0.0,-4.56,0.0,-7.08,0.0,-4.15,0.0,-2.23,Muy alto (>2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2023-03-13,ETF,-3.948,-3.109,3.114,17.3,4,1,Moderada (-3% a -5%),32.0,0.0,-0.97,0.0,-0.17,0.0,2.75,1.0,5.39,Muy alto (>2.5x),Sobrevendido (<30),3-4 días bajando,ETF | Moderada (-3% a -5%)
XLF,2023-03-17,ETF,-3.218,-2.297,1.863,25.4,0,1,Moderada (-3% a -5%),4.0,0.0,0.53,1.0,4.29,1.0,7.89,1.0,8.15,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2025-03-04,ETF,-3.518,-3.39,2.133,40.7,1,2,Moderada (-3% a -5%),73.0,0.0,-4.63,0.0,-1.78,0.0,0.02,0.0,2.23,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLF,2025-04-03,ETF,-4.924,-3.838,1.977,37.3,0,2,Moderada (-3% a -5%),39.0,0.0,-3.73,0.0,-2.18,0.0,4.34,1.0,10.8,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLF,2025-04-04,ETF,-7.318,-4.521,2.408,25.4,1,1,Fuerte (-5% a -10%),19.0,0.0,5.59,0.0,3.28,1.0,11.86,1.0,19.46,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Fuerte (-5% a -10%)
XLF,2026-02-23,ETF,-3.353,-3.188,1.725,34.0,0,1,Moderada (-3% a -5%),3.0,0.0,1.12,0.0,-0.79,0.0,-2.38,0.0,1.25,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2015-12-07,ETF,-3.802,-2.145,1.797,32.0,3,0,Moderada (-3% a -5%),127.0,0.0,-2.35,0.0,-4.59,0.0,-5.64,0.0,-1.17,Alto (1.5-2.5x),Neutral (30-70),3-4 días bajando,ETF | Moderada (-3% a -5%)
XLE,2015-12-11,ETF,-3.741,-2.02,1.349,30.7,0,0,Moderada (-3% a -5%),87.0,0.0,-1.88,0.0,0.89,0.0,-8.24,0.0,1.46,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2016-01-06,ETF,-3.849,-2.071,1.1,35.3,0,0,Moderada (-3% a -5%),58.0,0.0,-7.8,0.0,-8.28,0.0,-1.6,1.0,4.88,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2016-01-25,ETF,-4.665,-2.069,1.055,37.8,0,0,Moderada (-3% a -5%),3.0,1.0,7.72,0.0,4.72,1.0,5.89,1.0,25.98,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2016-06-24,ETF,-3.231,-2.637,1.841,49.4,0,3,Moderada (-3% a -5%),18.0,0.0,2.73,0.0,1.59,0.0,0.27,0.0,0.82,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2016-06-27,ETF,-3.205,-2.479,1.423,39.9,1,2,Moderada (-3% a -5%),2.0,1.0,3.99,1.0,7.55,1.0,4.19,1.0,6.57,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2016-08-01,ETF,-3.295,-2.51,2.366,37.4,0,2,Moderada (-3% a -5%),4.0,1.0,5.02,1.0,6.28,1.0,7.2,1.0,7.55,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2018-02-02,ETF,-4.179,-4.004,2.087,38.7,0,2,Moderada (-3% a -5%),96.0,0.0,-7.99,0.0,-5.99,0.0,-6.62,0.0,1.96,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2018-02-05,ETF,-4.195,-3.512,2.189,30.0,1,2,Moderada (-3% a -5%),70.0,0.0,-2.39,0.0,-2.41,0.0,-2.48,1.0,6.86,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2018-02-08,ETF,-3.023,-2.328,1.489,25.8,1,1,Moderada (-3% a -5%),15.0,0.0,2.35,1.0,3.12,0.0,2.59,1.0,11.63,Normal (0.8-1.5x),Sobrevendido (<30),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2018-08-15,ETF,-3.489,-2.859,2.198,31.6,0,2,Moderada (-3% a -5%),9.0,0.0,3.39,1.0,4.62,0.0,2.73,0.0,-3.92,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2018-10-10,ETF,-3.137,-3.377,2.0,48.0,0,3,Moderada (-3% a -5%),1196.0,0.0,-3.74,0.0,-12.18,0.0,-6.91,0.0,-17.98,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2018-10-11,ETF,-3.384,-3.24,2.466,35.4,1,2,Moderada (-3% a -5%),1188.0,0.0,-0.87,0.0,-7.99,0.0,-5.74,0.0,-13.76,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2018-10-24,ETF,-3.948,-3.156,1.648,18.8,5,1,Moderada (-3% a -5%),13.0,0.0,1.5,1.0,6.0,0.0,-0.29,0.0,-5.72,Alto (1.5-2.5x),Sobrevendido (<30),5+ días bajando,ETF | Moderada (-3% a -5%)
XLE,2018-11-20,ETF,-3.276,-2.284,1.235,34.5,1,0,Moderada (-3% a -5%),13.0,0.0,1.29,0.0,-0.82,0.0,-11.96,1.0,3.48,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2018-11-23,ETF,-3.137,-2.055,0.713,33.8,0,0,Moderada (-3% a -5%),6.0,1.0,3.44,0.0,-1.31,0.0,-14.97,1.0,3.86,Bajo (<0.8x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2018-12-24,ETF,-4.046,-2.139,0.653,17.9,6,0,Moderada (-3% a -5%),2.0,1.0,8.62,1.0,15.53,1.0,15.42,1.0,22.55,Bajo (<0.8x),Sobrevendido (<30),5+ días bajando,ETF | Moderada (-3% a -5%)
XLE,2019-05-23,ETF,-3.353,-2.872,1.597,31.2,1,0,Moderada (-3% a -5%),28.0,0.0,-4.27,0.0,-0.2,1.0,4.48,0.0,-4.2,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2019-08-14,ETF,-3.919,-2.848,1.497,29.3,0,0,Moderada (-3% a -5%),23.0,0.0,2.7,0.0,0.04,1.0,7.01,1.0,8.59,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2019-08-23,ETF,-3.351,-2.45,1.382,33.2,1,0,Moderada (-3% a -5%),12.0,0.0,2.72,1.0,7.59,1.0,10.54,1.0,7.03,Normal (0.8-1.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2020-01-31,ETF,-3.118,-2.843,1.982,22.2,0,1,Moderada (-3% a -5%),399.0,0.0,1.01,0.0,2.13,0.0,-11.86,0.0,-30.78,Alto (1.5-2.5x),Sobrevendido (<30),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2020-02-24,ETF,-4.618,-3.511,1.781,29.7,2,0,Moderada (-3% a -5%),374.0,0.0,-8.79,0.0,-34.28,0.0,-53.34,0.0,-25.08,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2020-02-25,ETF,-4.415,-3.039,2.185,23.6,3,0,Moderada (-3% a -5%),364.0,0.0,-7.5,0.0,-27.98,0.0,-43.35,0.0,-18.5,Alto (1.5-2.5x),Sobrevendido (<30),3-4 días bajando,ETF | Moderada (-3% a -5%)
XLE,2020-02-27,ETF,-5.348,-3.194,2.584,16.7,5,0,Fuerte (-5% a -10%),102.0,0.0,-0.62,0.0,-34.96,0.0,-31.43,0.0,-13.17,Muy alto (>2.5x),Sobrevendido (<30),5+ días bajando,ETF | Fuerte (-5% a -10%)
XLE,2020-03-06,ETF,-5.618,-2.752,2.068,23.0,1,0,Fuerte (-5% a -10%),91.0,0.0,-24.26,0.0,-39.15,0.0,-28.24,0.0,-2.48,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Fuerte (-5% a -10%)
XLE,2020-03-09,ETF,-20.141,-6.137,2.055,14.7,2,0,Extrema (>-10%),86.0,0.0,-18.06,0.0,-29.0,0.0,-5.38,1.0,25.7,Alto (1.5-2.5x),Sobrevendido (<30),1-2 días bajando,ETF | Extrema (>-10%)
XLE,2020-03-12,ETF,-12.474,-3.181,1.06,15.9,1,0,Extrema (>-10%),27.0,0.0,-13.1,0.0,5.43,1.0,17.64,1.0,62.57,Normal (0.8-1.5x),Sobrevendido (<30),1-2 días bajando,ETF | Extrema (>-10%)
XLE,2020-03-16,ETF,-13.607,-3.001,1.028,20.7,0,0,Extrema (>-10%),22.0,0.0,-13.35,0.0,5.22,1.0,23.67,1.0,57.64,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Extrema (>-10%)
XLE,2020-03-18,ETF,-14.357,-2.892,1.225,18.4,0,0,Extrema (>-10%),7.0,1.0,22.11,1.0,17.76,1.0,30.85,1.0,69.77,Normal (0.8-1.5x),Sobrevendido (<30),0 — caída aislada,ETF | Extrema (>-10%)
XLE,2021-03-18,ETF,-4.494,-2.252,1.079,50.8,0,3,Moderada (-3% a -5%),48.0,0.0,0.43,0.0,2.67,0.0,-1.22,1.0,12.53,Normal (0.8-1.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2021-06-17,ETF,-3.4,-2.148,1.962,50.3,1,3,Moderada (-3% a -5%),8.0,0.0,3.01,0.0,2.56,0.0,-8.91,0.0,-8.02,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2021-11-19,ETF,-3.902,-2.465,1.789,37.4,2,2,Moderada (-3% a -5%),4.0,0.0,2.25,0.0,2.36,0.0,-1.78,1.0,27.07,Alto (1.5-2.5x),Neutral (30-70),1-2 días bajando,ETF | Moderada (-3% a -5%)
XLE,2021-11-26,ETF,-4.024,-2.438,1.658,44.5,0,2,Moderada (-3% a -5%),38.0,0.0,-0.79,0.0,2.99,0.0,2.24,1.0,23.27,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
XLE,2022-03-09,ETF,-3.056,-2.102,1.741,67.5,0,3,Moderada (-3% a -5%),14.0,0.0,-4.9,1.0,3.24,0.0,2.61,1.0,20.22,Alto (1.5-2.5x),Neutral (30-70),0 — caída aislada,ETF | Moderada (-3% a -5%)
